id,release_date,movie,production_budget,domestic_gross,worldwide_gross,Unnamed: 0,genre_ids,popularity,title,vote_average,vote_count,weighted_rating
28,2014-09-19,Tusk,3000000,1821983,1887554,11023,"Action, Mystery, Science Fiction, Thriller",36.955,The Maze Runner,7.1,10626,7.056084271104862
57,2014-09-19,Pump,2000000,72277,72277,11023,"Action, Mystery, Science Fiction, Thriller",36.955,The Maze Runner,7.1,10626,7.056084271104862
69,2014-09-19,Not Cool,800000,35688,35688,11023,"Action, Mystery, Science Fiction, Thriller",36.955,The Maze Runner,7.1,10626,7.056084271104862
95,2017-11-10,Murder on the Orient Express,55000000,102826543,345922730,20673,"Crime, Drama",17.808,"Three Billboards Outside Ebbing, Missouri",8.2,5432,7.7376665415174175
95,2017-11-10,Murder on the Orient Express,55000000,102826543,345922730,20693,"Crime, Drama, Mystery",15.937,Murder on the Orient Express,6.7,5406,6.771568436601816
5,2017-11-10,Daddyâs Home 2,70000000,104029443,175807183,20673,"Crime, Drama",17.808,"Three Billboards Outside Ebbing, Missouri",8.2,5432,7.7376665415174175
5,2017-11-10,Daddyâs Home 2,70000000,104029443,175807183,20693,"Crime, Drama, Mystery",15.937,Murder on the Orient Express,6.7,5406,6.771568436601816
59,2017-11-10,"Three Billboards Outside Ebbing, Missouri",12000000,54513740,160191915,20673,"Crime, Drama",17.808,"Three Billboards Outside Ebbing, Missouri",8.2,5432,7.7376665415174175
59,2017-11-10,"Three Billboards Outside Ebbing, Missouri",12000000,54513740,160191915,20693,"Crime, Drama, Mystery",15.937,Murder on the Orient Express,6.7,5406,6.771568436601816
41,2013-05-31,Now You See Me,75000000,117723989,342769200,7909,"Thriller, Crime",16.646,Now You See Me,7.4,9871,7.283583581545713
41,2013-05-31,Now You See Me,75000000,117723989,342769200,7937,"Science Fiction, Action, Adventure",14.415,After Earth,5.1,4154,5.855046726037863
53,2013-05-31,After Earth,130000000,60522097,251499665,7909,"Thriller, Crime",16.646,Now You See Me,7.4,9871,7.283583581545713
53,2013-05-31,After Earth,130000000,60522097,251499665,7937,"Science Fiction, Action, Adventure",14.415,After Earth,5.1,4154,5.855046726037863
54,2013-05-31,Yeh Jawaani Hai Deewani,8300000,3827466,50827466,7909,"Thriller, Crime",16.646,Now You See Me,7.4,9871,7.283583581545713
54,2013-05-31,Yeh Jawaani Hai Deewani,8300000,3827466,50827466,7937,"Science Fiction, Action, Adventure",14.415,After Earth,5.1,4154,5.855046726037863
99,2013-05-31,The East,6500000,2274649,3027956,7909,"Thriller, Crime",16.646,Now You See Me,7.4,9871,7.283583581545713
99,2013-05-31,The East,6500000,2274649,3027956,7937,"Science Fiction, Action, Adventure",14.415,After Earth,5.1,4154,5.855046726037863
66,2018-04-06,A Quiet Place,17000000,188024361,334522294,23847,"Drama, Horror, Thriller, Science Fiction",29.154,A Quiet Place,7.3,5848,7.164557445532871
60,2018-04-06,Blockers,21000000,60311495,94045328,23847,"Drama, Horror, Thriller, Science Fiction",29.154,A Quiet Place,7.3,5848,7.164557445532871
13,2018-04-06,Lean on Pete,8000000,1163056,2455027,23847,"Drama, Horror, Thriller, Science Fiction",29.154,A Quiet Place,7.3,5848,7.164557445532871
73,2015-11-25,The Good Dinosaur,187500000,123087120,333771037,14215,"Adventure, Animation, Family",17.675,The Good Dinosaur,6.7,3135,6.798061007021168
73,2015-11-25,The Good Dinosaur,187500000,123087120,333771037,14225,Drama,16.355999999999998,Creed,7.3,4010,7.12904483282095
91,2015-11-25,Creed,37000000,109767581,173567581,14215,"Adventure, Animation, Family",17.675,The Good Dinosaur,6.7,3135,6.798061007021168
91,2015-11-25,Creed,37000000,109767581,173567581,14225,Drama,16.355999999999998,Creed,7.3,4010,7.12904483282095
24,2015-11-25,Victor Frankenstein,40000000,5775076,31124367,14215,"Adventure, Animation, Family",17.675,The Good Dinosaur,6.7,3135,6.798061007021168
24,2015-11-25,Victor Frankenstein,40000000,5775076,31124367,14225,Drama,16.355999999999998,Creed,7.3,4010,7.12904483282095
46,2010-12-03,Black Swan,13000000,106954678,331266710,47,"Drama, Thriller",13.745,Black Swan,7.6,8374,7.415509431868722
2,2010-12-03,"I Love You, Phillip Morris",13000000,2037459,23014027,47,"Drama, Thriller",13.745,Black Swan,7.6,8374,7.415509431868722
65,2010-12-03,The Warrior's Way,42000000,5666340,8514325,47,"Drama, Thriller",13.745,Black Swan,7.6,8374,7.415509431868722
96,2010-12-03,All Good Things,20000000,582024,873617,47,"Drama, Thriller",13.745,Black Swan,7.6,8374,7.415509431868722
26,2014-03-07,300: Rise of an Empire,110000000,106580051,330780051,11043,"Action, War, Fantasy",23.68,300: Rise of an Empire,6.0,3870,6.393246619807114
26,2014-03-07,300: Rise of an Empire,110000000,106580051,330780051,11061,"Comedy, Drama",18.31,The Grand Budapest Hotel,8.0,8091,7.702606102071487
1,2014-03-07,Mr. Peabody & Sherman,145000000,111506430,269806430,11043,"Action, War, Fantasy",23.68,300: Rise of an Empire,6.0,3870,6.393246619807114
1,2014-03-07,Mr. Peabody & Sherman,145000000,111506430,269806430,11061,"Comedy, Drama",18.31,The Grand Budapest Hotel,8.0,8091,7.702606102071487
27,2014-03-07,The Grand Budapest Hotel,31000000,59076019,163981261,11043,"Action, War, Fantasy",23.68,300: Rise of an Empire,6.0,3870,6.393246619807114
27,2014-03-07,The Grand Budapest Hotel,31000000,59076019,163981261,11061,"Comedy, Drama",18.31,The Grand Budapest Hotel,8.0,8091,7.702606102071487
29,2014-03-07,The Face of Love,4000000,385069,1158877,11043,"Action, War, Fantasy",23.68,300: Rise of an Empire,6.0,3870,6.393246619807114
29,2014-03-07,The Face of Love,4000000,385069,1158877,11061,"Comedy, Drama",18.31,The Grand Budapest Hotel,8.0,8091,7.702606102071487
18,2015-01-09,Taken 3,48000000,89256424,327656424,14178,"Thriller, Action",27.679,Taken 3,6.1,3406,6.474899200448777
18,2015-01-09,Taken 3,48000000,89256424,327656424,14252,"Science Fiction, Thriller",13.625,Predestination,7.4,3332,7.163361383145117
25,2015-01-09,Selma,20000000,52076908,66776576,14178,"Thriller, Action",27.679,Taken 3,6.1,3406,6.474899200448777
25,2015-01-09,Selma,20000000,52076908,66776576,14252,"Science Fiction, Thriller",13.625,Predestination,7.4,3332,7.163361383145117
74,2015-01-09,Black November,7500000,0,32572,14178,"Thriller, Action",27.679,Taken 3,6.1,3406,6.474899200448777
74,2015-01-09,Black November,7500000,0,32572,14252,"Science Fiction, Thriller",13.625,Predestination,7.4,3332,7.163361383145117
71,2015-01-09,Vessel,800000,0,0,14178,"Thriller, Action",27.679,Taken 3,6.1,3406,6.474899200448777
71,2015-01-09,Vessel,800000,0,0,14252,"Science Fiction, Thriller",13.625,Predestination,7.4,3332,7.163361383145117
93,2015-01-09,Let's Kill Ward's Wife,5000000,0,0,14178,"Thriller, Action",27.679,Taken 3,6.1,3406,6.474899200448777
93,2015-01-09,Let's Kill Ward's Wife,5000000,0,0,14252,"Science Fiction, Thriller",13.625,Predestination,7.4,3332,7.163361383145117
69,1993-12-15,Schindlerâs List,25000000,96898818,322197132,23861,"Drama, History, War",25.334,Schindler's List,8.5,8065,8.066344715596463
47,2010-11-05,Megamind,130000000,148415853,321887208,93,"Adventure, Drama, Thriller",11.435,127 Hours,7.0,4469,6.960048772000919
84,2010-11-05,Due Date,65000000,100539043,211739043,93,"Adventure, Drama, Thriller",11.435,127 Hours,7.0,4469,6.960048772000919
6,2010-11-05,127 Hours,18000000,18335230,60217171,93,"Adventure, Drama, Thriller",11.435,127 Hours,7.0,4469,6.960048772000919
67,2010-11-05,For Colored Girls,21000000,37729698,38017873,93,"Adventure, Drama, Thriller",11.435,127 Hours,7.0,4469,6.960048772000919
79,2010-11-05,Four Lions,3750000,310007,2436111,93,"Adventure, Drama, Thriller",11.435,127 Hours,7.0,4469,6.960048772000919
93,2013-07-19,The Conjuring,20000000,137400141,318000141,7895,"Horror, Thriller",18.886,The Conjuring,7.5,5912,7.298205147898885
28,2013-07-19,RED 2,84000000,53262560,141507355,7895,"Horror, Thriller",18.886,The Conjuring,7.5,5912,7.298205147898885
55,2013-07-19,R.I.P.D.,130000000,33618855,79076678,7895,"Horror, Thriller",18.886,The Conjuring,7.5,5912,7.298205147898885
8,2013-07-19,Only God Forgives,4800000,775849,4494560,7895,"Horror, Thriller",18.886,The Conjuring,7.5,5912,7.298205147898885
66,2013-07-19,The Act of Killing,1000000,486919,1227316,7895,"Horror, Thriller",18.886,The Conjuring,7.5,5912,7.298205147898885
38,2013-07-19,Grabbers,5300000,0,440821,7895,"Horror, Thriller",18.886,The Conjuring,7.5,5912,7.298205147898885
32,2012-05-18,Battleship,220000000,65233400,313477717,5188,"Thriller, Action, Adventure, Science Fiction",21.742,Battleship,5.6,3240,6.225257095845331
86,2012-05-18,What to Expect When You're Expecting,37500000,41152203,88473016,5188,"Thriller, Action, Adventure, Science Fiction",21.742,Battleship,5.6,3240,6.225257095845331
24,2012-05-18,Polisse,8900000,176988,22744132,5188,"Thriller, Action, Adventure, Science Fiction",21.742,Battleship,5.6,3240,6.225257095845331
100,2012-05-18,Beyond the Black Rainbow,1100000,56491,56491,5188,"Thriller, Action, Adventure, Science Fiction",21.742,Battleship,5.6,3240,6.225257095845331
92,2012-05-18,Indie Game: The Movie,100000,0,0,5188,"Thriller, Action, Adventure, Science Fiction",21.742,Battleship,5.6,3240,6.225257095845331
81,2012-08-17,The Expendables 2,100000000,85028192,311979256,5204,"Action, Adventure, Thriller",17.215999999999998,The Expendables 2,6.2,4219,6.491121246443394
89,2012-08-17,ParaNorman,60000000,56003051,108119662,5204,"Action, Adventure, Thriller",17.215999999999998,The Expendables 2,6.2,4219,6.491121246443394
96,2012-08-17,Sparkle,10000000,24397469,24660323,5204,"Action, Adventure, Thriller",17.215999999999998,The Expendables 2,6.2,4219,6.491121246443394
4,2012-08-17,The Awakening,4900000,95933,6924321,5204,"Action, Adventure, Thriller",17.215999999999998,The Expendables 2,6.2,4219,6.491121246443394
26,2012-08-17,Robot & Frank,2500000,3317468,4934356,5204,"Action, Adventure, Thriller",17.215999999999998,The Expendables 2,6.2,4219,6.491121246443394
68,2012-08-17,Compliance,270000,319285,830700,5204,"Action, Adventure, Thriller",17.215999999999998,The Expendables 2,6.2,4219,6.491121246443394
91,2004-07-23,The Bourne Supremacy,85000000,176087450,311001124,18,"Action, Drama, Thriller",18.199,The Bourne Supremacy,7.3,4367,7.137329208371775
95,2004-07-23,Catwoman,100000000,40202379,82145379,18,"Action, Drama, Thriller",18.199,The Bourne Supremacy,7.3,4367,7.137329208371775
2,2004-07-23,A Home at the End of the World,6500000,1029017,1033810,18,"Action, Drama, Thriller",18.199,The Bourne Supremacy,7.3,4367,7.137329208371775
38,2015-09-18,Maze Runner: The Scorch Trials,61000000,81697192,310566162,14195,"Action, Crime, Thriller",20.468,Sicario,7.3,4475,7.1396795020835935
38,2015-09-18,Maze Runner: The Scorch Trials,61000000,81697192,310566162,14218,"Action, Science Fiction, Thriller",17.31,Maze Runner: The Scorch Trials,6.6,6365,6.696273815064053
3,2015-09-18,Everest,65000000,43482270,221297061,14195,"Action, Crime, Thriller",20.468,Sicario,7.3,4475,7.1396795020835935
3,2015-09-18,Everest,65000000,43482270,221297061,14218,"Action, Science Fiction, Thriller",17.31,Maze Runner: The Scorch Trials,6.6,6365,6.696273815064053
59,2015-09-18,Black Mass,53000000,62575678,98837872,14195,"Action, Crime, Thriller",20.468,Sicario,7.3,4475,7.1396795020835935
59,2015-09-18,Black Mass,53000000,62575678,98837872,14218,"Action, Science Fiction, Thriller",17.31,Maze Runner: The Scorch Trials,6.6,6365,6.696273815064053
100,2015-09-18,Sicario,30000000,46889293,84393749,14195,"Action, Crime, Thriller",20.468,Sicario,7.3,4475,7.1396795020835935
100,2015-09-18,Sicario,30000000,46889293,84393749,14218,"Action, Science Fiction, Thriller",17.31,Maze Runner: The Scorch Trials,6.6,6365,6.696273815064053
23,2015-09-18,Captive,2000000,2583301,2791973,14195,"Action, Crime, Thriller",20.468,Sicario,7.3,4475,7.1396795020835935
23,2015-09-18,Captive,2000000,2583301,2791973,14218,"Action, Science Fiction, Thriller",17.31,Maze Runner: The Scorch Trials,6.6,6365,6.696273815064053
79,2015-09-18,La navaja de Don Juan,1200000,4254,4254,14195,"Action, Crime, Thriller",20.468,Sicario,7.3,4475,7.1396795020835935
79,2015-09-18,La navaja de Don Juan,1200000,4254,4254,14218,"Action, Science Fiction, Thriller",17.31,Maze Runner: The Scorch Trials,6.6,6365,6.696273815064053
2,2017-08-11,Annabelle: Creation,15000000,102092201,305384865,20657,"Horror, Mystery, Thriller",21.245,Annabelle: Creation,6.5,3141,6.695669154547284
81,2017-08-11,The Nut Job 2: Nutty by Nature,40000000,28370522,57438389,20657,"Horror, Mystery, Thriller",21.245,Annabelle: Creation,6.5,3141,6.695669154547284
34,2013-02-14,A Good Day to Die Hard,92000000,67349198,304249198,7919,"Action, Thriller",15.858,A Good Day to Die Hard,5.2,4437,5.885976103008588
41,2013-02-14,Safe Haven,28000000,71399120,94050951,7919,"Action, Thriller",15.858,A Good Day to Die Hard,5.2,4437,5.885976103008588
85,2013-02-14,Beautiful Creatures,50000000,19452138,60282876,7919,"Action, Thriller",15.858,A Good Day to Die Hard,5.2,4437,5.885976103008588
21,2004-05-07,Van Helsing,170000000,120150546,300150546,7925,"Horror, Adventure, Action",15.259,Van Helsing,6.1,3047,6.49715632182485
10,2004-05-07,Super Size Me,65000,11529368,22233808,7925,"Horror, Adventure, Action",15.259,Van Helsing,6.1,3047,6.49715632182485
10,2004-05-07,New York Minute,40000000,14018364,21215882,7925,"Horror, Adventure, Action",15.259,Van Helsing,6.1,3047,6.49715632182485
66,2004-05-07,The Mudge Boy,800000,62544,62544,7925,"Horror, Adventure, Action",15.259,Van Helsing,6.1,3047,6.49715632182485
99,2018-06-08,Oceanâs 8,70000000,140218711,297115976,23858,"Crime, Comedy, Action, Thriller",26.009,Ocean's Eight,6.9,3709,6.9002391232784115
56,2018-06-08,Hereditary,10000000,44069456,70133905,23858,"Crime, Comedy, Action, Thriller",26.009,Ocean's Eight,6.9,3709,6.9002391232784115
15,2018-06-08,Hotel Artemis,15000000,6708137,12758799,23858,"Crime, Comedy, Action, Thriller",26.009,Ocean's Eight,6.9,3709,6.9002391232784115
25,2018-06-08,Hearts Beat Loud,2000000,2386254,2420962,23858,"Crime, Comedy, Action, Thriller",26.009,Ocean's Eight,6.9,3709,6.9002391232784115
30,2016-09-30,Miss Peregrineâs Home for Peculiar Children,110000000,87242834,295986876,17413,"Drama, Fantasy, Adventure, Family",19.132,Miss Peregrine's Home for Peculiar Children,6.7,6211,6.765313676916173
47,2016-09-30,Deepwater Horizon,156000000,61433527,122603824,17413,"Drama, Fantasy, Adventure, Family",19.132,Miss Peregrine's Home for Peculiar Children,6.7,6211,6.765313676916173
66,2016-09-30,Denial,10000000,4073448,9263940,17413,"Drama, Fantasy, Adventure, Family",19.132,Miss Peregrine's Home for Peculiar Children,6.7,6211,6.765313676916173
15,2016-09-30,American Honey,3500000,663247,2611750,17413,"Drama, Fantasy, Adventure, Family",19.132,Miss Peregrine's Home for Peculiar Children,6.7,6211,6.765313676916173
22,2015-03-20,The Divergent Series: Insurgent,110000000,130179072,295075882,14182,"Action, Adventure, Science Fiction, Thriller",25.456,Insurgent,6.3,6771,6.484382793785168
15,2015-03-20,The Gunman,40000000,10664749,18594227,14182,"Action, Adventure, Science Fiction, Thriller",25.456,Insurgent,6.3,6771,6.484382793785168
60,2015-03-20,Do You Believe?,2300000,12985600,14304931,14182,"Action, Adventure, Science Fiction, Thriller",25.456,Insurgent,6.3,6771,6.484382793785168
59,2015-03-20,Danny Collins,10000000,5637066,8465845,14182,"Action, Adventure, Science Fiction, Thriller",25.456,Insurgent,6.3,6771,6.484382793785168
96,2015-03-20,The Walking Deceased,2000000,0,0,14182,"Action, Adventure, Science Fiction, Thriller",25.456,Insurgent,6.3,6771,6.484382793785168
16,2010-05-27,Sex and the City 2,95000000,95347692,294680778,55,"Adventure, Fantasy, Action, Romance",13.44,Prince of Persia: The Sands of Time,6.2,4040,6.498523334953816
50,2010-07-23,Salt,130000000,118311368,290650494,63,"Action, Mystery, Thriller",13.025,Salt,6.3,3240,6.588718634306871
60,2010-07-23,Ramona and Beezus,15000000,26167002,27469621,63,"Action, Mystery, Thriller",13.025,Salt,6.3,3240,6.588718634306871
44,2010-07-23,Life During Wartime,4500000,281447,281447,63,"Action, Mystery, Thriller",13.025,Salt,6.3,3240,6.588718634306871
52,2010-07-23,Spoken Word,4500000,32961,32961,63,"Action, Mystery, Thriller",13.025,Salt,6.3,3240,6.588718634306871
92,2013-08-09,Elysium,120000000,93050117,286192091,7902,"Science Fiction, Action, Drama, Thriller",17.663,Elysium,6.4,5406,6.578634817758133
4,2013-08-09,Disney Planes,50000000,90282580,238059569,7902,"Science Fiction, Action, Drama, Thriller",17.663,Elysium,6.4,5406,6.578634817758133
14,2012-03-09,John Carter,275000000,73058679,282778100,5197,"Action, Adventure, Science Fiction",18.549,John Carter,6.1,3338,6.478921470191679
1,2012-03-09,A Thousand Words,40000000,18450127,20790486,5197,"Action, Adventure, Science Fiction",18.549,John Carter,6.1,3338,6.478921470191679
97,2012-03-09,Silent House,2000000,12739737,16610760,5197,"Action, Adventure, Science Fiction",18.549,John Carter,6.1,3338,6.478921470191679
76,2012-08-10,The Bourne Legacy,125000000,113203870,280355920,5200,"Action, Thriller",18.05,The Bourne Legacy,6.1,3630,6.462232922786558
18,2012-08-10,The Campaign,95000000,86907746,104907746,5200,"Action, Thriller",18.05,The Bourne Legacy,6.1,3630,6.462232922786558
26,2002-06-14,Scooby-Doo,84000000,153294164,276294164,20,"Action, Drama, Mystery, Thriller",17.935,The Bourne Identity,7.4,5406,7.221746880570412
51,2002-06-14,The Bourne Identity,60000000,121468960,214357371,20,"Action, Drama, Mystery, Thriller",17.935,The Bourne Identity,7.4,5406,7.221746880570412
11,2002-06-14,Windtalkers,115000000,40914068,77628265,20,"Action, Drama, Mystery, Thriller",17.935,The Bourne Identity,7.4,5406,7.221746880570412
28,2002-06-14,The Dangerous Lives of Altar Boys,12000000,1779284,1779284,20,"Action, Drama, Mystery, Thriller",17.935,The Bourne Identity,7.4,5406,7.221746880570412
95,2014-03-21,Divergent,85000000,150947895,276014965,11066,"Action, Adventure, Science Fiction",16.982,Divergent,6.9,8279,6.9001422358431475
20,2014-03-21,Muppets Most Wanted,55000000,51178893,79312301,11066,"Action, Adventure, Science Fiction",16.982,Divergent,6.9,8279,6.9001422358431475
90,2014-03-21,Godâs Not Dead,1150000,60755732,63777092,11066,"Action, Adventure, Science Fiction",16.982,Divergent,6.9,8279,6.9001422358431475
52,2014-03-21,Blood Ties,26000000,42472,2923959,11066,"Action, Adventure, Science Fiction",16.982,Divergent,6.9,8279,6.9001422358431475
93,2014-03-21,50 to 1,10000000,1069454,1069454,11066,"Action, Adventure, Science Fiction",16.982,Divergent,6.9,8279,6.9001422358431475
89,2014-03-21,Cheap Thrills,100000,59424,59424,11066,"Action, Adventure, Science Fiction",16.982,Divergent,6.9,8279,6.9001422358431475
13,2013-09-27,Cloudy with a Chance of Meatballs 2,78000000,119793567,274392649,7934,"Drama, Action",14.623,Rush,7.7,3877,7.351243896768193
18,2013-09-27,Don Jon,5500000,24477704,41268579,7934,"Drama, Action",14.623,Rush,7.7,3877,7.351243896768193
38,2013-09-27,Baggage Claim,8500000,21569509,22885836,7934,"Drama, Action",14.623,Rush,7.7,3877,7.351243896768193
37,2013-09-27,Metallica Through the Never,18000000,3419967,9082906,7934,"Drama, Action",14.623,Rush,7.7,3877,7.351243896768193
70,2018-03-16,Tomb Raider,90000000,58250803,273477501,23866,"Action, Adventure, Fantasy",24.968000000000004,Tomb Raider,6.3,4310,6.546457493580692
70,2018-03-16,Tomb Raider,90000000,58250803,273477501,23970,"Comedy, Drama, Romance",15.608,"Love, Simon",8.2,3165,7.567656817205981
90,2018-03-16,I Can Only Imagine,7000000,83482352,85604221,23866,"Action, Adventure, Fantasy",24.968000000000004,Tomb Raider,6.3,4310,6.546457493580692
90,2018-03-16,I Can Only Imagine,7000000,83482352,85604221,23970,"Comedy, Drama, Romance",15.608,"Love, Simon",8.2,3165,7.567656817205981
57,2018-03-16,"Love, Simon",10000000,40826341,65520633,23866,"Action, Adventure, Fantasy",24.968000000000004,Tomb Raider,6.3,4310,6.546457493580692
57,2018-03-16,"Love, Simon",10000000,40826341,65520633,23970,"Comedy, Drama, Romance",15.608,"Love, Simon",8.2,3165,7.567656817205981
73,2012-11-09,Lincoln,65000000,182207973,273346281,5193,"Action, Adventure, Thriller",19.27,Skyfall,7.1,10441,7.055479821298628
31,2012-11-09,Dangerous Liaisons,24200000,17000,10447579,5193,"Action, Adventure, Thriller",19.27,Skyfall,7.1,10441,7.055479821298628
53,2012-11-09,Nothing But a Man,300000,17241,17241,5193,"Action, Adventure, Thriller",19.27,Skyfall,7.1,10441,7.055479821298628
62,2012-11-09,Replicas,4000000,0,0,5193,"Action, Adventure, Thriller",19.27,Skyfall,7.1,10441,7.055479821298628
64,2014-05-09,Neighbors,18000000,150086800,270944428,11083,Comedy,14.979,Neighbors,6.2,4536,6.4788753022923125
46,2014-05-09,Legends of Oz: Dorothyâs Return,70000000,8462347,20107933,11083,Comedy,14.979,Neighbors,6.2,4536,6.4788753022923125
20,2014-05-09,Momsâ Night Out,5000000,10429707,10537341,11083,Comedy,14.979,Neighbors,6.2,4536,6.4788753022923125
58,2014-05-09,Palo Alto,1000000,767732,1156309,11083,Comedy,14.979,Neighbors,6.2,4536,6.4788753022923125
34,2010-08-13,The Expendables,82000000,103068524,268268174,41,"Action, Comedy, Romance",14.383,Scott Pilgrim vs. the World,7.3,3882,7.125865195884173
67,2010-08-13,Eat Pray Love,60000000,80574010,206598789,41,"Action, Comedy, Romance",14.383,Scott Pilgrim vs. the World,7.3,3882,7.125865195884173
22,2010-08-13,Scott Pilgrim vs. The World,85000000,31611316,48056764,41,"Action, Comedy, Romance",14.383,Scott Pilgrim vs. the World,7.3,3882,7.125865195884173
71,2010-08-13,Animal Kingdom,4200000,1044039,8078683,41,"Action, Comedy, Romance",14.383,Scott Pilgrim vs. the World,7.3,3882,7.125865195884173
90,2013-08-07,We're the Millers,37000000,150394119,267816276,7920,"Adventure, Family, Fantasy",15.762,Percy Jackson: Sea of Monsters,5.9,3109,6.391341345240607
90,2013-08-07,We're the Millers,37000000,150394119,267816276,7933,"Comedy, Crime",14.746,We're the Millers,6.8,5231,6.836642483060974
64,2013-08-07,Percy Jackson: Sea of Monsters,90000000,68559554,200859554,7920,"Adventure, Family, Fantasy",15.762,Percy Jackson: Sea of Monsters,5.9,3109,6.391341345240607
64,2013-08-07,Percy Jackson: Sea of Monsters,90000000,68559554,200859554,7933,"Comedy, Crime",14.746,We're the Millers,6.8,5231,6.836642483060974
62,2013-08-07,Midnight Cabaret,300000,0,0,7920,"Adventure, Family, Fantasy",15.762,Percy Jackson: Sea of Monsters,5.9,3109,6.391341345240607
62,2013-08-07,Midnight Cabaret,300000,0,0,7933,"Comedy, Crime",14.746,We're the Millers,6.8,5231,6.836642483060974
40,2018-01-26,Maze Runner: The Death Cure,61000000,58032443,265878536,23875,"Action, Science Fiction",23.166,Maze Runner: The Death Cure,7.0,3894,6.956716605464878
80,2017-10-06,Blade Runner 2049,185000000,92054159,259357408,20617,"Science Fiction, Action, Thriller",48.57100000000001,Blade Runner 2049,7.4,6679,7.24519106086113
11,2017-10-06,The Florida Project,2000000,5904366,11295324,20617,"Science Fiction, Action, Thriller",48.57100000000001,Blade Runner 2049,7.4,6679,7.24519106086113
54,2017-10-06,Visages villages,1000000,952432,4015686,20617,"Science Fiction, Action, Thriller",48.57100000000001,Blade Runner 2049,7.4,6679,7.24519106086113
2,2010-06-23,Knight and Day,117000000,76423035,258751370,15,"Adventure, Fantasy, Drama, Romance",20.34,The Twilight Saga: Eclipse,6.0,4909,6.341586076378161
32,2016-06-03,Teenage Mutant Ninja Turtles: Out of the Shadows,135000000,82051601,245328374,17431,"Drama, Romance",16.917,Me Before You,7.7,5939,7.43169306164838
20,2016-06-03,Me Before You,20000000,56245075,208265198,17431,"Drama, Romance",16.917,Me Before You,7.7,5939,7.43169306164838
47,2016-06-03,Popstar: Never Stop Never Stopping,20000000,9496130,9537120,17431,"Drama, Romance",16.917,Me Before You,7.7,5939,7.43169306164838
51,2016-06-03,The Fits,170000,166425,169242,17431,"Drama, Romance",16.917,Me Before You,7.7,5939,7.43169306164838
22,2016-06-03,Time to Choose,3500000,29233,29233,17431,"Drama, Romance",16.917,Me Before You,7.7,5939,7.43169306164838
59,2015-07-24,Pixels,90000000,78765986,244041804,14183,"Action, Drama",25.305,Southpaw,7.4,3424,7.166750354619375
59,2015-07-24,Pixels,90000000,78765986,244041804,14283,"Drama, Mystery, Romance",11.564,Paper Towns,6.0,3587,6.4101418366593075
92,2015-07-24,Southpaw,30000000,52421953,94156456,14183,"Action, Drama",25.305,Southpaw,7.4,3424,7.166750354619375
92,2015-07-24,Southpaw,30000000,52421953,94156456,14283,"Drama, Mystery, Romance",11.564,Paper Towns,6.0,3587,6.4101418366593075
68,2015-07-24,Paper Towns,12000000,32000304,85450484,14183,"Action, Drama",25.305,Southpaw,7.4,3424,7.166750354619375
68,2015-07-24,Paper Towns,12000000,32000304,85450484,14283,"Drama, Mystery, Romance",11.564,Paper Towns,6.0,3587,6.4101418366593075
3,2015-07-24,The Vatican Tapes,13000000,1784763,14929184,14183,"Action, Drama",25.305,Southpaw,7.4,3424,7.166750354619375
3,2015-07-24,The Vatican Tapes,13000000,1784763,14929184,14283,"Drama, Mystery, Romance",11.564,Paper Towns,6.0,3587,6.4101418366593075
77,2015-07-24,The Outrageous Sophie Tucker,500000,0,0,14183,"Action, Drama",25.305,Southpaw,7.4,3424,7.166750354619375
77,2015-07-24,The Outrageous Sophie Tucker,500000,0,0,14283,"Drama, Mystery, Romance",11.564,Paper Towns,6.0,3587,6.4101418366593075
96,2014-02-12,RoboCop,120000000,58607007,242981799,11064,"Action, Science Fiction",17.851,RoboCop,5.8,3390,6.3166829856142215
51,2011-12-20,The Girl with the Dragon Tattoo,90000000,102515793,239373970,2491,"Science Fiction, Drama, Romance, Fantasy",17.242,Mr. Nobody,7.9,3279,7.422472412497988
51,2011-12-20,The Girl with the Dragon Tattoo,90000000,102515793,239373970,2569,"Adventure, Animation, Mystery",11.981,The Adventures of Tintin,6.8,3251,6.848248964657634
50,2016-09-09,Sully,60000000,125070033,238524556,17420,"Drama, History",18.148,Sully,7.1,3924,7.013576585510523
88,2016-09-09,Robinson Crusoe,13000000,8005586,42446455,17420,"Drama, History",18.148,Sully,7.1,3924,7.013576585510523
85,2016-09-09,When the Bough Breaks,10000000,29747603,30768449,17420,"Drama, History",18.148,Sully,7.1,3924,7.013576585510523
30,2016-09-09,The Disappointments Room,15000000,2423467,3503761,17420,"Drama, History",18.148,Sully,7.1,3924,7.013576585510523
13,2016-09-09,Kicks,10000000,150191,150191,17420,"Drama, History",18.148,Sully,7.1,3924,7.013576585510523
12,2017-05-19,Alien: Covenant,97000000,74262031,238521247,20638,"Horror, Science Fiction, Thriller",24.651,Alien: Covenant,5.9,4971,6.276565585005003
70,2017-05-19,"Everything, Everything",10000000,34121140,61603136,20638,"Horror, Science Fiction, Thriller",24.651,Alien: Covenant,5.9,4971,6.276565585005003
27,2017-05-19,Diary of a Wimpy Kid: The Long Haul,22000000,20738724,35609577,20638,"Horror, Science Fiction, Thriller",24.651,Alien: Covenant,5.9,4971,6.276565585005003
89,2012-05-11,Dark Shadows,150000000,79727149,238202668,5213,"Comedy, Fantasy",15.75,Dark Shadows,5.9,4197,6.317063259424048
