Movie ID,Primary Title,Movie Length,Genres,Average Rating,Num of Votes,Primary Name,Position
tt4218572,Widows,129.0,"Crime,Drama,Thriller",7.0,61615,Hans Zimmer,composer
tt1126590,Big Eyes,106.0,"Biography,Crime,Drama",7.0,77447,Tim Burton,director
tt1173687,The Bang Bang Club,106.0,"Biography,Drama,History",7.0,9584,Ryan Phillippe,actor
tt4088268,Department Q: A Conspiracy of Faith,112.0,"Drama,Thriller",7.0,12657,Fares Fares,actor
tt2203308,Aashiqui 2,132.0,"Drama,Music,Musical",7.0,24497,Mahesh Bhatt,producer
tt4154664,Captain Marvel,123.0,"Action,Adventure,Sci-Fi",7.0,296225,Samuel L. Jackson,actor
tt5688932,Sorry to Bother You,111.0,"Comedy,Fantasy,Sci-Fi",7.0,40290,Forest Whitaker,producer
tt0842926,The Kids Are All Right,106.0,"Comedy,Drama,Romance",7.0,120656,Julianne Moore,actress
tt3569230,Legend,132.0,"Biography,Crime,Drama",7.0,138947,Brian Helgeland,director
tt1730768,The Zookeeper's Wife,127.0,"Biography,Drama,History",7.0,32056,Daniel Brühl,actor
tt1839654,The Magic of Belle Isle,109.0,"Comedy,Drama",7.0,16244,Morgan Freeman,actor
tt1924394,The Angels' Share,101.0,"Comedy,Crime,Drama",7.0,21686,George Fenton,composer
tt1843287,Like Someone in Love,109.0,Drama,7.0,9098,Denden,actor
tt1213663,The World's End,109.0,"Action,Comedy,Sci-Fi",7.0,235308,Tim Bevan,producer
tt1355631,The Infiltrator,127.0,"Biography,Crime,Drama",7.0,61547,John Leguizamo,actor
tt1740707,Trollhunter,103.0,"Drama,Fantasy,Horror",7.0,63470,André Øvredal,director
tt1630036,Courageous,129.0,Drama,7.0,17586,Darian Corley,production_designer
tt1673697,The Sapphires,103.0,"Biography,Comedy,Drama",7.0,12143,Rosemary Blight,producer
tt0790724,Jack Reacher,130.0,"Action,Crime,Thriller",7.0,284547,Tom Cruise,actor
tt1883180,A Pigeon Sat on a Branch Reflecting on Existence,101.0,"Comedy,Drama,Fantasy",7.0,14199,Roy Andersson,director
tt1849718,Agneepath,174.0,"Action,Drama",7.0,20384,Hrithik Roshan,actor
tt1772288,Danny Collins,106.0,"Biography,Comedy,Drama",7.0,27435,Al Pacino,actor
tt6938828,At Eternity's Gate,111.0,"Biography,Drama",6.9,16558,Willem Dafoe,actor
tt1959563,The Hitman's Bodyguard,118.0,"Action,Comedy,Thriller",6.9,161764,Samuel L. Jackson,actor
tt3405236,Raees,143.0,"Action,Crime,Drama",6.9,36794,Gauri Khan,producer
tt1591095,Insidious,103.0,"Horror,Mystery,Thriller",6.9,254197,Lin Shaye,actress
tt0477302,Extremely Loud & Incredibly Close,129.0,"Adventure,Drama,Mystery",6.9,93164,Sandra Bullock,actress
tt4666726,Christine,119.0,"Biography,Drama",6.9,11308,Michael C. Hall,actor
tt1967545,Labor Day,111.0,"Drama,Romance",6.9,39242,Kate Winslet,actress
tt3720788,The Disappearance of Eleanor Rigby: Her,100.0,"Drama,Romance",6.9,7836,Ned Benson,director
tt5028340,Mary Poppins Returns,130.0,"Comedy,Family,Fantasy",6.9,52103,Marc Shaiman,composer
tt1067583,Water for Elephants,120.0,"Drama,Romance",6.9,105812,Reese Witherspoon,actress
tt1661199,Cinderella,105.0,"Drama,Family,Fantasy",6.9,142792,Kenneth Branagh,director
tt2070776,Populaire,111.0,"Comedy,Romance,Sport",6.9,10746,Féodor Atkine,actor
tt1859522,Kiss Me,105.0,"Drama,Romance",6.9,8488,Marc Collin,composer
tt2798920,Annihilation,115.0,"Adventure,Drama,Horror",6.9,228664,Natalie Portman,actress
tt2473602,Get on Up,139.0,"Biography,Drama,Music",6.9,19024,Dan Aykroyd,actor
tt2806788,Fukrey,139.0,"Comedy,Drama,Romance",6.9,9492,K.U. Mohanan,cinematographer
tt2006295,The 33,127.0,"Biography,Drama,History",6.9,32263,Antonio Banderas,actor
tt2032557,The Reluctant Fundamentalist,130.0,"Drama,Thriller",6.9,12511,Liev Schreiber,actor
tt1124037,Free State of Jones,139.0,"Action,Biography,Drama",6.9,45135,Matthew McConaughey,actor
tt5034266,Our Souls at Night,103.0,"Drama,Romance",6.9,8540,Jane Fonda,actress
tt1521197,Anonymous,130.0,"Drama,Thriller",6.9,37932,Roland Emmerich,director
tt4701182,Bumblebee,114.0,"Action,Adventure,Sci-Fi",6.9,94155,Michael Bay,producer
tt2832470,Dead Snow 2: Red vs. Dead,100.0,"Action,Comedy,Horror",6.9,20527,Vegar Hoel,actor
tt1329457,Gainsbourg: A Heroic Life,135.0,"Biography,Drama,Music",6.9,8973,Laetitia Casta,actress
tt3172532,The Diary of a Teenage Girl,102.0,"Comedy,Drama,Romance",6.9,27003,Alexander Skarsgård,actor
tt6288124,"Don't Worry, He Won't Get Far on Foot",114.0,"Biography,Comedy,Drama",6.9,14223,Joaquin Phoenix,actor
tt6292852,I Am Mother,115.0,"Sci-Fi,Thriller",6.9,9959,Rose Byrne,actress
tt1037705,The Book of Eli,118.0,"Action,Adventure,Drama",6.9,271307,Gary Oldman,actor
tt2994190,Camp X-Ray,117.0,"Drama,War",6.9,36700,Gina Kwon,producer
tt2382396,Joe,117.0,"Crime,Drama",6.9,42825,Nicolas Cage,actor
tt2372678,2 States,149.0,"Comedy,Drama,Romance",6.9,21715,Karan Johar,producer
tt1937390,Nymphomaniac: Vol. I,117.0,Drama,6.9,106811,Charlotte Gainsbourg,actress
tt3235888,It Follows,100.0,"Horror,Mystery",6.9,182839,Rebecca Green,producer
tt5968394,Captive State,109.0,"Sci-Fi,Thriller",6.9,28780,John Goodman,actor
tt1981115,Thor: The Dark World,112.0,"Action,Adventure,Fantasy",6.9,540996,Natalie Portman,actress
tt7040874,A Simple Favor,117.0,"Comedy,Crime,Drama",6.9,83338,John Schwartzman,cinematographer
tt4698584,Neruda,107.0,"Biography,Crime,Drama",6.9,8062,Gael García Bernal,actor
tt5536736,The Meyerowitz Stories (New and Selected),112.0,"Comedy,Drama",6.9,30001,Dustin Hoffman,actor
tt1226753,The Debt,113.0,"Drama,Thriller",6.9,61046,Helen Mirren,actress
tt1401152,Unknown,113.0,"Action,Mystery,Thriller",6.9,235167,Liam Neeson,actor
tt1564349,Dolphin Tale,113.0,"Drama,Family",6.9,20746,Morgan Freeman,actor
tt3125324,Beyond the Lights,116.0,"Drama,Music,Romance",6.9,14122,Minnie Driver,actress
tt1441326,Martha Marcy May Marlene,102.0,"Drama,Mystery,Thriller",6.9,45873,Sarah Paulson,actress
tt6018306,Last Flag Flying,125.0,"Comedy,Drama,War",6.9,18927,Laurence Fishburne,actor
tt4080956,A Prayer Before Dawn,116.0,"Biography,Crime,Drama",6.9,14724,Nick Saltrese,writer
tt4003440,The House That Jack Built,152.0,"Crime,Drama,Horror",6.9,35669,Uma Thurman,actress
tt1529572,Trust,106.0,"Crime,Drama,Thriller",6.9,39422,Catherine Keener,actress
tt5929754,Wildlife,105.0,Drama,6.9,14146,Paul Dano,director
tt2017038,All Is Lost,106.0,"Action,Adventure,Drama",6.9,70888,Robert Redford,actor
tt0458339,Captain America: The First Avenger,124.0,"Action,Adventure,Sci-Fi",6.9,668137,Samuel L. Jackson,actor
tt1355683,Black Mass,123.0,"Biography,Crime,Drama",6.9,155847,Johnny Depp,actor
tt0420293,The Stanford Prison Experiment,122.0,"Biography,Drama,History",6.9,32591,Billy Crudup,actor
tt0968264,The Conspirator,122.0,"Crime,Drama,History",6.9,26416,Kevin Kline,actor
tt1491044,The Iceman,106.0,"Biography,Crime,Drama",6.9,65571,Winona Ryder,actress
tt4669788,On the Basis of Sex,120.0,"Biography,Drama",6.9,12083,Mimi Leder,director
tt1390411,In the Heart of the Sea,122.0,"Action,Adventure,Biography",6.9,108628,Ron Howard,director
tt1533749,Shaolin,131.0,"Action,Drama",6.9,17777,Benny Chan,director
tt0803096,Warcraft,123.0,"Action,Adventure,Fantasy",6.9,225557,Ben Foster,actor
tt3168230,Mr. Holmes,104.0,"Drama,Mystery",6.9,57976,Laura Linney,actress
tt3077214,Suffragette,106.0,"Biography,Drama,History",6.9,34306,Helena Bonham Carter,actress
tt2404435,The Magnificent Seven,132.0,"Action,Adventure,Western",6.9,168514,Akira Kurosawa,writer
tt2844798,White God,121.0,"Drama,Fantasy,Horror",6.9,13755,Kornél Mundruczó,director
tt1924429,Trance,101.0,"Crime,Drama,Mystery",6.9,104951,Danny Boyle,director
tt1637725,Ted,106.0,"Comedy,Fantasy",6.9,538367,Mark Wahlberg,actor
tt1536537,What Happened to Monday,123.0,"Action,Crime,Drama",6.9,85223,Glenn Close,actress
tt5884052,Pokémon Detective Pikachu,104.0,"Action,Adventure,Comedy",6.9,51444,Ryan Reynolds,actor
tt1582248,Puncture,100.0,"Biography,Drama",6.9,21540,Vinessa Shaw,actress
tt1663662,Pacific Rim,131.0,"Action,Adventure,Sci-Fi",6.9,443667,Charlie Day,actor
tt1601913,The Grey,117.0,"Action,Adventure,Drama",6.8,228798,Dermot Mulroney,actor
tt3001638,Mary Kom,122.0,"Action,Biography,Drama",6.8,9155,Sanjay Leela Bhansali,producer
tt1661275,Their Finest,117.0,"Comedy,Drama,Romance",6.8,15099,Richard E. Grant,actor
tt5816682,Victoria & Abdul,111.0,"Biography,Drama,History",6.8,24964,Judi Dench,actress
tt0429493,The A-Team,117.0,"Action,Adventure,Thriller",6.8,235256,Liam Neeson,actor
tt1620935,Bleed for This,117.0,"Biography,Drama,Sport",6.8,21946,Aaron Eckhart,actor
tt1172991,The Company Men,104.0,Drama,6.8,41139,Tommy Lee Jones,actor
tt1880399,Kodachrome,105.0,Drama,6.8,8783,Ed Harris,actor
tt1772264,Stonehearst Asylum,112.0,"Drama,Horror,Thriller",6.8,46031,Mel Gibson,producer
tt1972571,A Most Wanted Man,122.0,"Crime,Drama,Thriller",6.8,67914,Philip Seymour Hoffman,actor
tt0977855,Fair Game,108.0,"Biography,Drama,Thriller",6.8,43862,Sean Penn,actor
tt1948150,Singham,143.0,"Action,Drama",6.8,12893,Sonali Kulkarni,actress
tt5541240,To the Bone,107.0,Drama,6.8,32624,Bonnie Curtis,producer
tt2083383,Trouble with the Curve,111.0,"Drama,Sport",6.8,56129,Clint Eastwood,actor
tt3504048,Housebound,107.0,"Comedy,Horror,Mystery",6.8,29757,Simon Riera,cinematographer
tt3577624,A Perfect Day,106.0,"Comedy,Drama,War",6.8,18190,Tim Robbins,actor
tt2017561,Journey to the West,110.0,"Action,Adventure,Comedy",6.8,10728,Stephen Chow,director
tt1606389,The Vow,104.0,"Drama,Romance",6.8,173629,Sam Neill,actor
tt1654523,Night Train to Lisbon,111.0,"Mystery,Romance,Thriller",6.8,16694,Jeremy Irons,actor
tt2223990,Draft Day,110.0,"Drama,Sport",6.8,48812,Kevin Costner,actor
tt2771372,Veronica Mars,107.0,"Crime,Drama,Mystery",6.8,46751,Kristen Bell,actress
tt1838603,Last Love,111.0,"Comedy,Drama,Romance",6.8,11401,Michael Caine,actor
tt2025690,The Finest Hours,117.0,"Action,Drama,History",6.8,55981,Casey Affleck,actor
tt4721124,The Exception,107.0,"Drama,Romance,War",6.8,8303,Christopher Plummer,actor
tt2379713,Spectre,148.0,"Action,Adventure,Thriller",6.8,352504,Ralph Fiennes,actor
tt5437928,Colette,111.0,"Biography,Drama,History",6.8,12143,Richard Glatzer,writer
tt4136084,Florence Foster Jenkins,111.0,"Biography,Comedy,Drama",6.8,44970,Hugh Grant,actor
tt1742044,Jersey Boys,134.0,"Biography,Drama,Music",6.8,30410,Clint Eastwood,director
tt1922777,Sinister,110.0,"Horror,Mystery,Thriller",6.8,198345,Ethan Hawke,actor
tt3859076,Truth,125.0,"Biography,Drama,History",6.8,17075,Dennis Quaid,actor
tt3369806,Max,111.0,"Adventure,Drama,Family",6.8,23976,Thomas Haden Church,actor
tt3387266,A United Kingdom,111.0,"Biography,Drama,Romance",6.8,12231,Jack Davenport,actor
tt3173910,"She Smiles, She's Snared!",141.0,"Comedy,Romance",6.8,12406,Karan Johar,producer
tt1790864,The Maze Runner,113.0,"Action,Mystery,Sci-Fi",6.8,387038,Thomas Brodie-Sangster,actor
tt0947810,Green Zone,115.0,"Action,Drama,Thriller",6.8,122132,Matt Damon,actor
tt4649466,Kingsman: The Golden Circle,141.0,"Action,Adventure,Comedy",6.8,230797,Colin Firth,actor
tt2852458,Stranger by the Lake,100.0,"Drama,Romance,Thriller",6.8,11592,Jérôme Chappatte,actor
tt1462667,The Outrage,109.0,"Action,Crime,Drama",6.8,11052,Takeshi Kitano,actor
tt5084170,Blade of the Immortal,140.0,"Action,Drama,Fantasy",6.8,12173,Takuya Kimura,actor
tt2473794,Mr. Turner,150.0,"Biography,Drama,History",6.8,22661,Timothy Spall,actor
tt3606752,Cars 3,102.0,"Adventure,Animation,Comedy",6.8,59408,Owen Wilson,actor
tt1954315,Borgman,113.0,"Drama,Horror,Mystery",6.8,14518,Job ter Burg,editor
tt6823368,Glass,129.0,"Drama,Sci-Fi,Thriller",6.8,133793,Samuel L. Jackson,actor
tt1179031,Cold in July,109.0,"Crime,Thriller",6.8,32084,Don Johnson,actor
tt5294550,All the Money in the World,132.0,"Biography,Crime,Drama",6.8,60303,Mark Wahlberg,actor
tt1869716,The East,116.0,"Adventure,Drama,Thriller",6.8,46804,Ridley Scott,producer
tt1703148,The Hunter,102.0,"Adventure,Drama,Thriller",6.8,34807,Willem Dafoe,actor
tt2176013,Jab Tak Hai Jaan,176.0,"Drama,Romance",6.8,48364,A.R. Rahman,composer
tt1034415,Suspiria,152.0,"Fantasy,Horror,Mystery",6.8,37360,Dario Argento,writer
tt1206543,Out of the Furnace,116.0,"Crime,Drama,Thriller",6.8,99037,Leonardo DiCaprio,producer
tt1465487,Heartbreaker,105.0,"Comedy,Romance",6.8,23995,Pascal Chaumeil,director
tt2245003,Miss You Already,112.0,"Comedy,Drama,Romance",6.8,15583,Drew Barrymore,actress
tt2414766,Frequencies,105.0,"Mystery,Romance,Sci-Fi",6.8,12866,Darren Paul Fisher,director
tt1409024,Men in Black 3,106.0,"Action,Adventure,Comedy",6.8,309879,Tommy Lee Jones,actor
tt1599348,Safe House,115.0,"Action,Adventure,Crime",6.8,192655,Denzel Washington,actor
tt6336356,Mary and the Witch's Flower,103.0,"Adventure,Animation,Family",6.8,8594,Yûki Amami,actress
tt1972591,King Arthur: Legend of the Sword,126.0,"Action,Adventure,Drama",6.8,169054,Jude Law,actor
tt4110568,Dil Dhadakne Do,170.0,"Comedy,Drama,Romance",6.8,12754,Javed Akhtar,writer
tt0478304,The Tree of Life,139.0,"Drama,Fantasy",6.8,156266,Brad Pitt,actor
tt0993842,Hanna,111.0,"Action,Drama,Thriller",6.8,179178,Cate Blanchett,actress
tt2330866,The Thieves,135.0,"Action,Comedy,Crime",6.8,8044,Ji-hyun Jun,actress
tt1104001,TRON: Legacy,125.0,"Action,Adventure,Fantasy",6.8,296211,Bruce Boxleitner,actor
tt1586752,Machine Gun Preacher,129.0,"Action,Biography,Crime",6.8,60074,Kathy Baker,actress
tt1481572,Happythankyoumoreplease,100.0,"Comedy,Drama,Romance",6.8,28327,Malin Akerman,actress
tt1196956,One Chance,103.0,"Biography,Comedy,Drama",6.8,10677,Colm Meaney,actor
tt1355630,If I Stay,107.0,"Drama,Fantasy,Music",6.8,107625,Shauna Cross,writer
tt1441952,Salmon Fishing in the Yemen,107.0,"Comedy,Drama,Romance",6.8,58864,Ewan McGregor,actor
tt6522546,Spyder,155.0,"Action,Thriller",6.8,7930,Santosh Sivan,cinematographer
tt2425486,Gloria,110.0,"Comedy,Drama,Romance",6.8,7640,Sebastián Lelio,director
tt5595168,Kingsglaive: Final Fantasy XV,110.0,"Action,Adventure,Animation",6.8,18387,Sean Bean,actor
tt1823672,Chappie,120.0,"Action,Crime,Drama",6.8,213733,Sigourney Weaver,actress
tt5566790,A Futile and Stupid Gesture,101.0,"Biography,Comedy",6.8,10729,Annette O'Toole,actress
tt1478338,Bridesmaids,125.0,"Comedy,Romance",6.8,249501,Michael Andrews,composer
tt4193394,Indignation,110.0,"Drama,Romance",6.8,10557,Christopher Blauvelt,cinematographer
tt2309224,Big Bad Wolves,110.0,"Drama,Horror,Thriller",6.8,14246,Lior Ashkenazi,actor
tt1781922,No Escape,103.0,"Action,Thriller",6.8,70222,Pierce Brosnan,actor
tt2980592,The Guest,100.0,"Action,Crime,Horror",6.7,82089,Robby Baumgartner,cinematographer
tt1291652,Easy Money,124.0,"Action,Crime,Drama",6.7,15666,Jon Ekstrand,composer
tt3758172,Jungle,115.0,"Action,Adventure,Biography",6.7,35396,Todd Fellman,producer
tt1619029,Jackie,100.0,"Biography,Drama,History",6.7,66008,Natalie Portman,actress
tt2400463,The Invitation,100.0,"Drama,Horror,Mystery",6.7,70213,Phil Hay,writer
tt6288250,Patti Cake$,109.0,"Drama,Music",6.7,8581,Chris Columbus,producer
tt1430132,The Wolverine,126.0,"Action,Adventure,Sci-Fi",6.7,401286,Marco Beltrami,composer
tt1987680,The Upside,126.0,"Comedy,Drama",6.7,24169,Nicole Kidman,actress
tt2083355,The Best Man Holiday,123.0,"Comedy,Drama",6.7,13967,Malcolm D. Lee,director
tt2870708,Wish I Was Here,106.0,"Comedy,Drama",6.7,34907,Lawrence Sher,cinematographer
tt1456472,We Have a Pope,102.0,"Comedy,Drama",6.7,12273,Nanni Moretti,actor
tt0758752,Love & Other Drugs,112.0,"Comedy,Drama,Romance",6.7,167680,Oliver Platt,actor
tt1270797,Venom,112.0,"Action,Sci-Fi,Thriller",6.7,275406,Scott Rosenberg,writer
tt0884732,The Wedding Ringer,101.0,Comedy,6.7,66893,Kaley Cuoco,actress
tt1386588,The Other Guys,107.0,"Action,Comedy,Crime",6.7,221664,Mark Wahlberg,actor
tt7545524,Ben Is Back,103.0,Drama,6.7,10402,Julia Roberts,actress
tt3179568,"Men, Women & Children",119.0,"Comedy,Drama",6.7,28110,Jennifer Garner,actress
tt1726669,Killer Joe,102.0,"Crime,Drama,Thriller",6.7,67842,Matthew McConaughey,actor
tt1801051,Eyyvah Eyvah 2,106.0,Comedy,6.7,12279,Demet Akbag,actress
tt4530422,Overlord,110.0,"Action,Adventure,Horror",6.7,56108,J.J. Abrams,producer
tt6777338,The Villainess,129.0,"Action,Drama",6.7,9231,Ha-kyun Shin,actor
tt3766354,The Equalizer 2,121.0,"Action,Crime,Thriller",6.7,97963,Denzel Washington,actor
tt1588895,Uncle Boonmee Who Can Recall His Past Lives,114.0,"Drama,Fantasy",6.7,11717,Hans W. Geissendörfer,producer
tt1694542,Tanu Weds Manu,113.0,"Comedy,Drama,Romance",6.7,11823,Madhavan,actor
tt4622512,Battle of the Sexes,121.0,"Biography,Comedy,Drama",6.7,43245,Danny Boyle,producer
tt2788732,Pete's Dragon,102.0,"Action,Adventure,Comedy",6.7,49313,Robert Redford,actor
tt3395184,Spring,109.0,"Horror,Romance,Sci-Fi",6.7,20904,Francesco Carnelutti,actor
tt1194173,The Bourne Legacy,135.0,"Action,Adventure,Thriller",6.7,268678,Scott Glenn,actor
tt1935859,Miss Peregrine's Home for Peculiar Children,127.0,"Adventure,Drama,Fantasy",6.7,140619,Samuel L. Jackson,actor
tt1272878,2 Guns,109.0,"Action,Comedy,Crime",6.7,182025,Bill Paxton,actor
tt1307068,Seeking a Friend for the End of the World,101.0,"Adventure,Comedy,Drama",6.7,102047,Melanie Lynskey,actress
tt1800302,Gold,120.0,"Adventure,Drama,Thriller",6.7,50509,Matthew McConaughey,actor
tt3741700,Godzilla: King of the Monsters,132.0,"Action,Adventure,Fantasy",6.7,36479,Kyle Chandler,actor
tt1435513,Hysteria,100.0,"Comedy,Romance",6.7,29014,Jonathan Pryce,actor
tt3722070,The Lady in the Van,104.0,"Biography,Comedy,Drama",6.7,23105,Jim Broadbent,actor
tt1637688,In Time,109.0,"Action,Crime,Drama",6.7,346077,Justin Timberlake,actor
tt1605630,American Reunion,113.0,Comedy,6.7,192250,Jason Biggs,actor
tt3877674,Men & Chicken,104.0,"Comedy,Drama,Mystery",6.7,9172,Frans Bak,composer
tt4103724,Forever My Girl,108.0,"Drama,Music,Romance",6.7,10316,Travis Tritt,actor
tt4645330,Denial,109.0,"Biography,Drama",6.7,16593,Timothy Spall,actor
tt1702439,Safe Haven,115.0,"Drama,Romance,Thriller",6.7,97055,Lasse Hallström,director
tt4943322,The Ottoman Lieutenant,106.0,"Drama,War",6.7,22569,Josh Hartnett,actor
tt1840309,Divergent,139.0,"Action,Adventure,Mystery",6.7,399703,Kate Winslet,actress
tt3411444,Ferdinand,108.0,"Adventure,Animation,Comedy",6.7,40229,Robert L. Baird,writer
tt2406566,Atomic Blonde,115.0,"Action,Mystery,Thriller",6.7,150407,Charlize Theron,actress
tt2247476,When the Game Stands Tall,115.0,"Drama,Family,Sport",6.7,14498,Laura Dern,actress
tt1602098,Albert Nobbs,113.0,"Drama,Romance",6.7,22213,Glenn Close,actress
tt5968274,The Angel,114.0,"Drama,Thriller",6.7,8238,David Arata,writer
tt3802576,Brothers,156.0,"Action,Drama,Sport",6.7,10689,Jackie Shroff,actor
tt1321870,Gangster Squad,113.0,"Action,Crime,Drama",6.7,195560,Sean Penn,actor
tt4878482,Dumplin',110.0,"Comedy,Drama,Musical",6.7,20032,Jennifer Aniston,actress
tt1701210,Day of the Falcon,130.0,"Action,Adventure,Drama",6.7,10583,James Horner,composer
tt1211956,Escape Plan,115.0,"Action,Crime,Mystery",6.7,211587,Arnold Schwarzenegger,actor
tt6911608,Mamma Mia! Here We Go Again,114.0,"Comedy,Musical,Romance",6.7,60355,Cher,actress
tt1972779,The Best of Me,118.0,"Drama,Romance",6.7,59750,Michael Hoffman,director
tt5304464,Happy End,107.0,Drama,6.7,10261,Isabelle Huppert,actress
tt4262980,Shin Godzilla,120.0,"Action,Adventure,Drama",6.7,18051,Hideaki Anno,director
tt0848537,Epic,102.0,"Adventure,Animation,Family",6.7,95318,Tom J. Astle,writer
tt3616916,The Wave,105.0,"Action,Drama,Thriller",6.7,28167,Kristoffer Joner,actor
tt1808454,Suicide Room,110.0,"Animation,Drama,Thriller",6.7,8262,Agata Kulesza,actress
tt6218358,Calibre,101.0,Thriller,6.7,15492,Tony Curran,actor
tt2481498,"Extremely Wicked, Shockingly Evil and Vile",110.0,"Biography,Crime,Drama",6.7,38459,Joe Berlinger,director
tt4547056,The Girl with All the Gifts,111.0,"Drama,Horror,Sci-Fi",6.7,46545,Paddy Considine,actor
tt4630562,The Fate of the Furious,136.0,"Action,Crime,Thriller",6.7,179774,Brian Tyler,composer
tt2452254,Clouds of Sils Maria,124.0,Drama,6.7,24671,Juliette Binoche,actress
tt7280898,22 July,143.0,"Crime,Drama,History",6.7,19672,Gregory Goodman,producer
tt2382009,Nymphomaniac: Vol. II,124.0,Drama,6.7,78936,Willem Dafoe,actor
tt2368254,A Private War,110.0,"Biography,Drama,War",6.7,9882,Marie Brenner,writer
tt1440345,This Must Be the Place,118.0,"Comedy,Drama",6.7,30457,Frances McDormand,actress
tt1512685,Julia's Eyes,118.0,"Horror,Mystery,Thriller",6.7,29259,Juan Carlos Caro,producer
tt3513498,The Lego Movie 2: The Second Part,107.0,"Action,Adventure,Animation",6.7,30990,Will Arnett,actor
tt5774450,Summer of 84,105.0,"Drama,Horror,Mystery",6.7,22307,Yoann-Karl Whissell,director
tt1791528,Inherent Vice,148.0,"Comedy,Crime,Drama",6.7,83346,Paul Thomas Anderson,director
tt2249221,Zulu,110.0,"Crime,Drama,Thriller",6.7,16607,Forest Whitaker,actor
tt3399024,Samba,118.0,"Comedy,Drama,Romance",6.7,13388,Charlotte Gainsbourg,actress
tt1167638,22 Bullets,117.0,"Action,Crime,Drama",6.7,30360,Jean Reno,actor
tt1639084,Tallulah,111.0,"Comedy,Drama,Romance",6.7,15075,Chris Columbus,producer
tt1764651,The Expendables 2,103.0,"Action,Adventure,Thriller",6.6,277584,Sylvester Stallone,actor
tt6108178,Disobedience,114.0,"Drama,Romance",6.6,18531,Rachel Weisz,actress
tt1298650,Pirates of the Caribbean: On Stranger Tides,136.0,"Action,Adventure,Fantasy",6.6,447624,Johnny Depp,actor
tt2380331,Words and Pictures,111.0,"Comedy,Drama,Romance",6.6,9280,Juliette Binoche,actress
tt0955308,Robin Hood,140.0,"Action,Adventure,Drama",6.6,239480,Russell Crowe,actor
tt7133686,Next Gen,106.0,"Action,Adventure,Animation",6.6,10763,Ricardo Curtis,director
tt1954206,The Dirty Picture,144.0,"Biography,Drama",6.6,7907,Ekta Kapoor,producer
tt5989218,Life Itself,117.0,"Drama,Romance",6.6,9301,Annette Bening,actress
tt2883434,Black or White,121.0,Drama,6.6,10659,Kevin Costner,actor
tt1650554,Kick-Ass 2,103.0,"Action,Comedy,Crime",6.6,238832,Brad Pitt,producer
tt0892318,Letters to Juliet,105.0,"Adventure,Comedy,Drama",6.6,86137,Ellen Barkin,producer
tt6998518,Mandy,121.0,"Action,Fantasy,Horror",6.6,44378,Nicolas Cage,actor
tt4196776,Jason Bourne,123.0,"Action,Thriller",6.6,190596,Tommy Lee Jones,actor
tt2091473,Promised Land,106.0,Drama,6.6,34659,Matt Damon,actor
tt3748172,Gerald's Game,103.0,"Drama,Horror,Thriller",6.6,65722,Stephen King,writer
tt0985694,Machete,105.0,"Action,Crime,Thriller",6.6,182320,Robert De Niro,actor
tt6910020,Nothing to Lose,134.0,"Biography,Drama",6.6,22563,Alexandre Avancini,director
tt1951181,The Immigrant,120.0,"Drama,Romance",6.6,26618,Joaquin Phoenix,actor
tt4123430,Fantastic Beasts: The Crimes of Grindelwald,134.0,"Adventure,Family,Fantasy",6.6,163151,Johnny Depp,actor
tt2446980,Joy,124.0,Drama,6.6,118086,Robert De Niro,actor
tt3731562,Kong: Skull Island,118.0,"Action,Adventure,Fantasy",6.6,237720,Samuel L. Jackson,actor
tt1123373,Detective Dee: The Mystery of the Phantom Flame,123.0,"Action,Adventure,Drama",6.6,9721,Hark Tsui,director
tt3169770,Retribution,102.0,"Action,Drama,Mystery",6.6,7526,Fernando Cayo,actor
tt5442430,Life,104.0,"Horror,Sci-Fi,Thriller",6.6,182840,Ryan Reynolds,actor
tt2199571,Run All Night,114.0,"Action,Drama,Thriller",6.6,94131,Vincent D'Onofrio,actor
tt1951265,The Hunger Games: Mockingjay - Part 1,123.0,"Action,Adventure,Sci-Fi",6.6,379050,Woody Harrelson,actor
tt2570858,The Duke of Burgundy,104.0,"Drama,Mystery,Romance",6.6,10301,Nicholas D. Knowland,cinematographer
tt0493949,Ramona and Beezus,103.0,"Adventure,Comedy,Family",6.6,16086,Bridget Moynahan,actress
tt5112578,Super Dark Times,103.0,"Drama,Thriller",6.6,14199,Amy Hargreaves,actress
tt2884018,Macbeth,113.0,"Drama,History,War",6.6,48899,William Shakespeare,writer
tt1212428,The Lost City of Z,141.0,"Adventure,Biography,Drama",6.6,66475,Dede Gardner,producer
tt1413492,12 Strong,130.0,"Action,Drama,History",6.6,50155,Jerry Bruckheimer,producer
tt1055292,Life as We Know It,114.0,"Comedy,Drama,Romance",6.6,113077,Katherine Heigl,actress
tt4572792,The Book of Henry,105.0,"Crime,Drama,Thriller",6.6,19638,Carla Hacken,producer
tt1781827,Hands of Stone,111.0,"Action,Biography,Drama",6.6,12851,Robert De Niro,actor
tt1598778,Contagion,106.0,"Action,Drama,Thriller",6.6,201536,Jude Law,actor
tt1703957,Genius,104.0,"Biography,Drama",6.6,15611,Colin Firth,actor
tt1731141,Ender's Game,114.0,"Action,Adventure,Fantasy",6.6,211722,Harrison Ford,actor
tt1781769,Anna Karenina,129.0,"Drama,Romance",6.6,84668,Jude Law,actor
tt1462900,The Grandmaster,130.0,"Action,Biography,Drama",6.6,28781,Chen Chang,actor
