id,release_date,movie,production_budget,domestic_gross,worldwide_gross,genre_ids,popularity,title,vote_average,vote_count
39,2014-09-26,Plastic,10000000,0,575371,"Thriller, Crime, Action",7.745,Good People,5.4,274
21,2018-07-20,The Equalizer 2,77000000,102084362,190453132,"Thriller, Action, Crime",22.961,The Equalizer 2,6.4,2089
21,2018-07-20,The Equalizer 2,77000000,102084362,190453132,Horror,17.861,Unfriended: Dark Web,6.1,365
21,2018-07-20,The Equalizer 2,77000000,102084362,190453132,"Comedy, Romance",15.72,Mamma Mia! Here We Go Again,7.2,1722
21,2018-07-20,The Equalizer 2,77000000,102084362,190453132,"Comedy, Drama",11.491,Blindspotting,7.6,224
21,2018-07-20,The Equalizer 2,77000000,102084362,190453132,Comedy,6.794,Father of the Year,5.3,235
29,2018-07-20,Unfriended: Dark Web,1000000,8866745,16434588,"Thriller, Action, Crime",22.961,The Equalizer 2,6.4,2089
29,2018-07-20,Unfriended: Dark Web,1000000,8866745,16434588,Horror,17.861,Unfriended: Dark Web,6.1,365
29,2018-07-20,Unfriended: Dark Web,1000000,8866745,16434588,"Comedy, Romance",15.72,Mamma Mia! Here We Go Again,7.2,1722
29,2018-07-20,Unfriended: Dark Web,1000000,8866745,16434588,"Comedy, Drama",11.491,Blindspotting,7.6,224
29,2018-07-20,Unfriended: Dark Web,1000000,8866745,16434588,Comedy,6.794,Father of the Year,5.3,235
8,2018-07-20,Teefa in Trouble,1500000,0,98806,"Thriller, Action, Crime",22.961,The Equalizer 2,6.4,2089
8,2018-07-20,Teefa in Trouble,1500000,0,98806,Horror,17.861,Unfriended: Dark Web,6.1,365
8,2018-07-20,Teefa in Trouble,1500000,0,98806,"Comedy, Romance",15.72,Mamma Mia! Here We Go Again,7.2,1722
8,2018-07-20,Teefa in Trouble,1500000,0,98806,"Comedy, Drama",11.491,Blindspotting,7.6,224
8,2018-07-20,Teefa in Trouble,1500000,0,98806,Comedy,6.794,Father of the Year,5.3,235
27,2011-04-01,Hop,63000000,108085305,188657593,"Horror, Thriller",16.197,Insidious,6.9,3582
27,2011-04-01,Hop,63000000,108085305,188657593,"Animation, Comedy, Family",14.738,Hop,5.6,611
27,2011-04-01,Hop,63000000,108085305,188657593,"Thriller, Science Fiction, Mystery",13.495,Source Code,7.2,4529
27,2011-04-01,Hop,63000000,108085305,188657593,"Crime, Drama, Thriller",7.805,Trust,6.6,556
96,2011-04-01,Source Code,32000000,54712227,140428499,"Horror, Thriller",16.197,Insidious,6.9,3582
96,2011-04-01,Source Code,32000000,54712227,140428499,"Animation, Comedy, Family",14.738,Hop,5.6,611
96,2011-04-01,Source Code,32000000,54712227,140428499,"Thriller, Science Fiction, Mystery",13.495,Source Code,7.2,4529
96,2011-04-01,Source Code,32000000,54712227,140428499,"Crime, Drama, Thriller",7.805,Trust,6.6,556
63,2011-04-01,Insidious,1500000,54009150,99870886,"Horror, Thriller",16.197,Insidious,6.9,3582
63,2011-04-01,Insidious,1500000,54009150,99870886,"Animation, Comedy, Family",14.738,Hop,5.6,611
63,2011-04-01,Insidious,1500000,54009150,99870886,"Thriller, Science Fiction, Mystery",13.495,Source Code,7.2,4529
63,2011-04-01,Insidious,1500000,54009150,99870886,"Crime, Drama, Thriller",7.805,Trust,6.6,556
28,2011-04-01,Haevnen,5500000,1008098,15867314,"Horror, Thriller",16.197,Insidious,6.9,3582
28,2011-04-01,Haevnen,5500000,1008098,15867314,"Animation, Comedy, Family",14.738,Hop,5.6,611
28,2011-04-01,Haevnen,5500000,1008098,15867314,"Thriller, Science Fiction, Mystery",13.495,Source Code,7.2,4529
28,2011-04-01,Haevnen,5500000,1008098,15867314,"Crime, Drama, Thriller",7.805,Trust,6.6,556
55,2011-04-01,Rubber,500000,100370,680914,"Horror, Thriller",16.197,Insidious,6.9,3582
55,2011-04-01,Rubber,500000,100370,680914,"Animation, Comedy, Family",14.738,Hop,5.6,611
55,2011-04-01,Rubber,500000,100370,680914,"Thriller, Science Fiction, Mystery",13.495,Source Code,7.2,4529
55,2011-04-01,Rubber,500000,100370,680914,"Crime, Drama, Thriller",7.805,Trust,6.6,556
34,2011-04-01,Super,2500000,327716,593933,"Horror, Thriller",16.197,Insidious,6.9,3582
34,2011-04-01,Super,2500000,327716,593933,"Animation, Comedy, Family",14.738,Hop,5.6,611
34,2011-04-01,Super,2500000,327716,593933,"Thriller, Science Fiction, Mystery",13.495,Source Code,7.2,4529
34,2011-04-01,Super,2500000,327716,593933,"Crime, Drama, Thriller",7.805,Trust,6.6,556
41,2011-04-01,The Last Godfather,13400000,164247,164247,"Horror, Thriller",16.197,Insidious,6.9,3582
41,2011-04-01,The Last Godfather,13400000,164247,164247,"Animation, Comedy, Family",14.738,Hop,5.6,611
41,2011-04-01,The Last Godfather,13400000,164247,164247,"Thriller, Science Fiction, Mystery",13.495,Source Code,7.2,4529
41,2011-04-01,The Last Godfather,13400000,164247,164247,"Crime, Drama, Thriller",7.805,Trust,6.6,556
43,2011-04-01,Trust,4000000,120016,120016,"Horror, Thriller",16.197,Insidious,6.9,3582
43,2011-04-01,Trust,4000000,120016,120016,"Animation, Comedy, Family",14.738,Hop,5.6,611
43,2011-04-01,Trust,4000000,120016,120016,"Thriller, Science Fiction, Mystery",13.495,Source Code,7.2,4529
43,2011-04-01,Trust,4000000,120016,120016,"Crime, Drama, Thriller",7.805,Trust,6.6,556
10,2011-04-01,"Fat, Sick & Nearly Dead",2600000,0,0,"Horror, Thriller",16.197,Insidious,6.9,3582
10,2011-04-01,"Fat, Sick & Nearly Dead",2600000,0,0,"Animation, Comedy, Family",14.738,Hop,5.6,611
10,2011-04-01,"Fat, Sick & Nearly Dead",2600000,0,0,"Thriller, Science Fiction, Mystery",13.495,Source Code,7.2,4529
10,2011-04-01,"Fat, Sick & Nearly Dead",2600000,0,0,"Crime, Drama, Thriller",7.805,Trust,6.6,556
12,2009-03-20,Knowing,50000000,79957634,186450317,Comedy,9.37,"I Love You, Man",6.5,897
12,2009-03-20,"I Love You, Man",40000000,72013010,92302502,Comedy,9.37,"I Love You, Man",6.5,897
12,2009-03-20,Duplicity,60000000,40572825,81079566,Comedy,9.37,"I Love You, Man",6.5,897
64,2009-03-20,Super Capers,2000000,30955,30955,Comedy,9.37,"I Love You, Man",6.5,897
58,2017-12-22,Pitch Perfect 3,45000000,104897530,185736412,"Drama, Western, History",15.937,Hostiles,6.7,1056
58,2017-12-22,Pitch Perfect 3,45000000,104897530,185736412,"Action, Crime, Fantasy",15.677,Bright,6.2,3181
58,2017-12-22,Pitch Perfect 3,45000000,104897530,185736412,"Drama, History",15.550999999999998,The Post,7.0,2506
58,2017-12-22,Pitch Perfect 3,45000000,104897530,185736412,"Comedy, Music",14.89,Pitch Perfect 3,6.5,1884
58,2017-12-22,Pitch Perfect 3,45000000,104897530,185736412,Comedy,12.45,Father Figures,5.8,277
58,2017-12-22,Pitch Perfect 3,45000000,104897530,185736412,"Comedy, Drama, Science Fiction",10.682,Downsizing,5.1,1887
58,2017-12-22,Pitch Perfect 3,45000000,104897530,185736412,"Drama, Mystery, Crime",6.917000000000002,Crooked House,6.4,339
9,2017-12-22,The Post,50000000,81903458,179748880,"Drama, Western, History",15.937,Hostiles,6.7,1056
9,2017-12-22,The Post,50000000,81903458,179748880,"Action, Crime, Fantasy",15.677,Bright,6.2,3181
9,2017-12-22,The Post,50000000,81903458,179748880,"Drama, History",15.550999999999998,The Post,7.0,2506
9,2017-12-22,The Post,50000000,81903458,179748880,"Comedy, Music",14.89,Pitch Perfect 3,6.5,1884
9,2017-12-22,The Post,50000000,81903458,179748880,Comedy,12.45,Father Figures,5.8,277
9,2017-12-22,The Post,50000000,81903458,179748880,"Comedy, Drama, Science Fiction",10.682,Downsizing,5.1,1887
9,2017-12-22,The Post,50000000,81903458,179748880,"Drama, Mystery, Crime",6.917000000000002,Crooked House,6.4,339
62,2017-12-22,Downsizing,68000000,24449754,54462971,"Drama, Western, History",15.937,Hostiles,6.7,1056
62,2017-12-22,Downsizing,68000000,24449754,54462971,"Action, Crime, Fantasy",15.677,Bright,6.2,3181
62,2017-12-22,Downsizing,68000000,24449754,54462971,"Drama, History",15.550999999999998,The Post,7.0,2506
62,2017-12-22,Downsizing,68000000,24449754,54462971,"Comedy, Music",14.89,Pitch Perfect 3,6.5,1884
62,2017-12-22,Downsizing,68000000,24449754,54462971,Comedy,12.45,Father Figures,5.8,277
62,2017-12-22,Downsizing,68000000,24449754,54462971,"Comedy, Drama, Science Fiction",10.682,Downsizing,5.1,1887
62,2017-12-22,Downsizing,68000000,24449754,54462971,"Drama, Mystery, Crime",6.917000000000002,Crooked House,6.4,339
56,2017-12-22,Father Figures,25000000,17501244,21038441,"Drama, Western, History",15.937,Hostiles,6.7,1056
56,2017-12-22,Father Figures,25000000,17501244,21038441,"Action, Crime, Fantasy",15.677,Bright,6.2,3181
56,2017-12-22,Father Figures,25000000,17501244,21038441,"Drama, History",15.550999999999998,The Post,7.0,2506
56,2017-12-22,Father Figures,25000000,17501244,21038441,"Comedy, Music",14.89,Pitch Perfect 3,6.5,1884
56,2017-12-22,Father Figures,25000000,17501244,21038441,Comedy,12.45,Father Figures,5.8,277
56,2017-12-22,Father Figures,25000000,17501244,21038441,"Comedy, Drama, Science Fiction",10.682,Downsizing,5.1,1887
56,2017-12-22,Father Figures,25000000,17501244,21038441,"Drama, Mystery, Crime",6.917000000000002,Crooked House,6.4,339
15,2016-09-23,Storks,70000000,72679278,183353431,"Adventure, Action, Western",18.487,The Magnificent Seven,6.2,3647
15,2016-09-23,Storks,70000000,72679278,183353431,"Adventure, Animation, Comedy, Family",12.101,Storks,6.5,1308
15,2016-09-23,Storks,70000000,72679278,183353431,"Crime, Drama, Thriller",8.134,I.T.,5.3,348
15,2016-09-23,Storks,70000000,72679278,183353431,Drama,7.564,Queen of Katwe,7.1,225
55,2016-09-23,The Magnificent Seven,90000000,93432655,162525156,"Adventure, Action, Western",18.487,The Magnificent Seven,6.2,3647
55,2016-09-23,The Magnificent Seven,90000000,93432655,162525156,"Adventure, Animation, Comedy, Family",12.101,Storks,6.5,1308
55,2016-09-23,The Magnificent Seven,90000000,93432655,162525156,"Crime, Drama, Thriller",8.134,I.T.,5.3,348
55,2016-09-23,The Magnificent Seven,90000000,93432655,162525156,Drama,7.564,Queen of Katwe,7.1,225
57,2016-09-23,The Dressmaker,11900000,2022115,24041617,"Adventure, Action, Western",18.487,The Magnificent Seven,6.2,3647
57,2016-09-23,The Dressmaker,11900000,2022115,24041617,"Adventure, Animation, Comedy, Family",12.101,Storks,6.5,1308
57,2016-09-23,The Dressmaker,11900000,2022115,24041617,"Crime, Drama, Thriller",8.134,I.T.,5.3,348
57,2016-09-23,The Dressmaker,11900000,2022115,24041617,Drama,7.564,Queen of Katwe,7.1,225
6,2016-09-23,Queen of Katwe,15000000,8874389,10055481,"Adventure, Action, Western",18.487,The Magnificent Seven,6.2,3647
6,2016-09-23,Queen of Katwe,15000000,8874389,10055481,"Adventure, Animation, Comedy, Family",12.101,Storks,6.5,1308
6,2016-09-23,Queen of Katwe,15000000,8874389,10055481,"Crime, Drama, Thriller",8.134,I.T.,5.3,348
6,2016-09-23,Queen of Katwe,15000000,8874389,10055481,Drama,7.564,Queen of Katwe,7.1,225
18,2013-10-18,12 Years a Slave,20000000,56671993,181025343,"Action, Thriller",17.88,Escape Plan,6.7,2799
18,2013-10-18,12 Years a Slave,20000000,56671993,181025343,"Action, Adventure, Drama",9.869,All Is Lost,6.6,949
18,2013-10-18,12 Years a Slave,20000000,56671993,181025343,"Drama, Thriller",6.6110000000000015,The Fifth Estate,5.9,549
37,2013-10-18,Escape Plan,70000000,25135965,103735965,"Action, Thriller",17.88,Escape Plan,6.7,2799
37,2013-10-18,Escape Plan,70000000,25135965,103735965,"Action, Adventure, Drama",9.869,All Is Lost,6.6,949
37,2013-10-18,Escape Plan,70000000,25135965,103735965,"Drama, Thriller",6.6110000000000015,The Fifth Estate,5.9,549
26,2013-10-18,Carrie,30000000,35266619,82409520,"Action, Thriller",17.88,Escape Plan,6.7,2799
26,2013-10-18,Carrie,30000000,35266619,82409520,"Action, Adventure, Drama",9.869,All Is Lost,6.6,949
26,2013-10-18,Carrie,30000000,35266619,82409520,"Drama, Thriller",6.6110000000000015,The Fifth Estate,5.9,549
43,2013-10-18,All is Lost,8500000,6263670,10386814,"Action, Thriller",17.88,Escape Plan,6.7,2799
43,2013-10-18,All is Lost,8500000,6263670,10386814,"Action, Adventure, Drama",9.869,All Is Lost,6.6,949
43,2013-10-18,All is Lost,8500000,6263670,10386814,"Drama, Thriller",6.6110000000000015,The Fifth Estate,5.9,549
50,2013-10-18,The Fifth Estate,26000000,3254172,6154172,"Action, Thriller",17.88,Escape Plan,6.7,2799
50,2013-10-18,The Fifth Estate,26000000,3254172,6154172,"Action, Adventure, Drama",9.869,All Is Lost,6.6,949
50,2013-10-18,The Fifth Estate,26000000,3254172,6154172,"Drama, Thriller",6.6110000000000015,The Fifth Estate,5.9,549
96,2012-05-16,The Dictator,65000000,59650222,180148897,Comedy,12.592,The Dictator,6.0,3042
89,2011-11-23,Hugo,180000000,73864507,180047784,"Drama, Animation, Family, Comedy",12.981,Arthur Christmas,6.7,692
89,2011-11-23,Hugo,180000000,73864507,180047784,"Adventure, Drama, Family",12.936,Hugo,7.1,4124
89,2011-11-23,Hugo,180000000,73864507,180047784,"Animation, Family",12.130999999999998,Small Fry,6.7,218
89,2011-11-23,Hugo,180000000,73864507,180047784,Drama,12.081,My Week with Marilyn,6.7,741
89,2011-11-23,Hugo,180000000,73864507,180047784,"Comedy, Family, Music",11.324000000000002,The Muppets,6.6,831
89,2011-11-23,Hugo,180000000,73864507,180047784,"Drama, Thriller",10.352,A Dangerous Method,6.3,1066
89,2011-11-23,Hugo,180000000,73864507,180047784,"Crime, Drama",9.413,Rampart,5.5,189
64,2011-11-23,The Muppets,45000000,88625922,160971922,"Drama, Animation, Family, Comedy",12.981,Arthur Christmas,6.7,692
64,2011-11-23,The Muppets,45000000,88625922,160971922,"Adventure, Drama, Family",12.936,Hugo,7.1,4124
64,2011-11-23,The Muppets,45000000,88625922,160971922,"Animation, Family",12.130999999999998,Small Fry,6.7,218
64,2011-11-23,The Muppets,45000000,88625922,160971922,Drama,12.081,My Week with Marilyn,6.7,741
64,2011-11-23,The Muppets,45000000,88625922,160971922,"Comedy, Family, Music",11.324000000000002,The Muppets,6.6,831
64,2011-11-23,The Muppets,45000000,88625922,160971922,"Drama, Thriller",10.352,A Dangerous Method,6.3,1066
64,2011-11-23,The Muppets,45000000,88625922,160971922,"Crime, Drama",9.413,Rampart,5.5,189
14,2011-11-23,Arthur Christmas,85000000,46462469,149717124,"Drama, Animation, Family, Comedy",12.981,Arthur Christmas,6.7,692
14,2011-11-23,Arthur Christmas,85000000,46462469,149717124,"Adventure, Drama, Family",12.936,Hugo,7.1,4124
14,2011-11-23,Arthur Christmas,85000000,46462469,149717124,"Animation, Family",12.130999999999998,Small Fry,6.7,218
14,2011-11-23,Arthur Christmas,85000000,46462469,149717124,Drama,12.081,My Week with Marilyn,6.7,741
14,2011-11-23,Arthur Christmas,85000000,46462469,149717124,"Comedy, Family, Music",11.324000000000002,The Muppets,6.6,831
14,2011-11-23,Arthur Christmas,85000000,46462469,149717124,"Drama, Thriller",10.352,A Dangerous Method,6.3,1066
14,2011-11-23,Arthur Christmas,85000000,46462469,149717124,"Crime, Drama",9.413,Rampart,5.5,189
22,2011-11-23,My Week with Marilyn,10000000,14597405,34240572,"Drama, Animation, Family, Comedy",12.981,Arthur Christmas,6.7,692
22,2011-11-23,My Week with Marilyn,10000000,14597405,34240572,"Adventure, Drama, Family",12.936,Hugo,7.1,4124
22,2011-11-23,My Week with Marilyn,10000000,14597405,34240572,"Animation, Family",12.130999999999998,Small Fry,6.7,218
22,2011-11-23,My Week with Marilyn,10000000,14597405,34240572,Drama,12.081,My Week with Marilyn,6.7,741
22,2011-11-23,My Week with Marilyn,10000000,14597405,34240572,"Comedy, Family, Music",11.324000000000002,The Muppets,6.6,831
22,2011-11-23,My Week with Marilyn,10000000,14597405,34240572,"Drama, Thriller",10.352,A Dangerous Method,6.3,1066
22,2011-11-23,My Week with Marilyn,10000000,14597405,34240572,"Crime, Drama",9.413,Rampart,5.5,189
69,2011-11-23,A Dangerous Method,20000000,5702083,14807531,"Drama, Animation, Family, Comedy",12.981,Arthur Christmas,6.7,692
69,2011-11-23,A Dangerous Method,20000000,5702083,14807531,"Adventure, Drama, Family",12.936,Hugo,7.1,4124
69,2011-11-23,A Dangerous Method,20000000,5702083,14807531,"Animation, Family",12.130999999999998,Small Fry,6.7,218
69,2011-11-23,A Dangerous Method,20000000,5702083,14807531,Drama,12.081,My Week with Marilyn,6.7,741
69,2011-11-23,A Dangerous Method,20000000,5702083,14807531,"Comedy, Family, Music",11.324000000000002,The Muppets,6.6,831
69,2011-11-23,A Dangerous Method,20000000,5702083,14807531,"Drama, Thriller",10.352,A Dangerous Method,6.3,1066
69,2011-11-23,A Dangerous Method,20000000,5702083,14807531,"Crime, Drama",9.413,Rampart,5.5,189
9,1997-02-07,Dante's Peak,115000000,67163857,178200000,"Action, Adventure, Thriller, Drama",13.514,Dante's Peak,5.9,783
45,2013-08-16,Lee Daniels' The Butler,30000000,116632095,177025498,"Comedy, Romance",18.365,Austenland,6.6,283
45,2013-08-16,Lee Daniels' The Butler,30000000,116632095,177025498,"Action, Adventure, Crime",14.793,Kick-Ass 2,6.4,3785
45,2013-08-16,Lee Daniels' The Butler,30000000,116632095,177025498,"Crime, Drama, Romance, Western",8.166,Ain't Them Bodies Saints,6.2,217
45,2013-08-16,Lee Daniels' The Butler,30000000,116632095,177025498,"Drama, History",8.023,Jobs,6.1,1622
45,2013-08-16,Lee Daniels' The Butler,30000000,116632095,177025498,Drama,7.599,The Butler,7.4,1831
65,2013-08-16,Kick-Ass 2,28000000,28795985,63129909,"Comedy, Romance",18.365,Austenland,6.6,283
65,2013-08-16,Kick-Ass 2,28000000,28795985,63129909,"Action, Adventure, Crime",14.793,Kick-Ass 2,6.4,3785
65,2013-08-16,Kick-Ass 2,28000000,28795985,63129909,"Crime, Drama, Romance, Western",8.166,Ain't Them Bodies Saints,6.2,217
65,2013-08-16,Kick-Ass 2,28000000,28795985,63129909,"Drama, History",8.023,Jobs,6.1,1622
65,2013-08-16,Kick-Ass 2,28000000,28795985,63129909,Drama,7.599,The Butler,7.4,1831
11,2013-08-16,Jobs,18000000,16131410,43402515,"Comedy, Romance",18.365,Austenland,6.6,283
11,2013-08-16,Jobs,18000000,16131410,43402515,"Action, Adventure, Crime",14.793,Kick-Ass 2,6.4,3785
11,2013-08-16,Jobs,18000000,16131410,43402515,"Crime, Drama, Romance, Western",8.166,Ain't Them Bodies Saints,6.2,217
11,2013-08-16,Jobs,18000000,16131410,43402515,"Drama, History",8.023,Jobs,6.1,1622
11,2013-08-16,Jobs,18000000,16131410,43402515,Drama,7.599,The Butler,7.4,1831
19,2013-08-16,Paranoia,40000000,7388654,16340767,"Comedy, Romance",18.365,Austenland,6.6,283
19,2013-08-16,Paranoia,40000000,7388654,16340767,"Action, Adventure, Crime",14.793,Kick-Ass 2,6.4,3785
19,2013-08-16,Paranoia,40000000,7388654,16340767,"Crime, Drama, Romance, Western",8.166,Ain't Them Bodies Saints,6.2,217
19,2013-08-16,Paranoia,40000000,7388654,16340767,"Drama, History",8.023,Jobs,6.1,1622
19,2013-08-16,Paranoia,40000000,7388654,16340767,Drama,7.599,The Butler,7.4,1831
41,2013-08-16,Underdogs,2500000,35017,1392649,"Comedy, Romance",18.365,Austenland,6.6,283
41,2013-08-16,Underdogs,2500000,35017,1392649,"Action, Adventure, Crime",14.793,Kick-Ass 2,6.4,3785
41,2013-08-16,Underdogs,2500000,35017,1392649,"Crime, Drama, Romance, Western",8.166,Ain't Them Bodies Saints,6.2,217
41,2013-08-16,Underdogs,2500000,35017,1392649,"Drama, History",8.023,Jobs,6.1,1622
41,2013-08-16,Underdogs,2500000,35017,1392649,Drama,7.599,The Butler,7.4,1831
64,2013-08-16,Ain't Them Bodies Saints,5000000,391611,1075009,"Comedy, Romance",18.365,Austenland,6.6,283
64,2013-08-16,Ain't Them Bodies Saints,5000000,391611,1075009,"Action, Adventure, Crime",14.793,Kick-Ass 2,6.4,3785
64,2013-08-16,Ain't Them Bodies Saints,5000000,391611,1075009,"Crime, Drama, Romance, Western",8.166,Ain't Them Bodies Saints,6.2,217
64,2013-08-16,Ain't Them Bodies Saints,5000000,391611,1075009,"Drama, History",8.023,Jobs,6.1,1622
64,2013-08-16,Ain't Them Bodies Saints,5000000,391611,1075009,Drama,7.599,The Butler,7.4,1831
32,2013-02-08,Identity Thief,35000000,134506920,175361578,"Thriller, Crime, Drama",9.426,Side Effects,6.5,1879
32,2013-02-08,Side Effects,30000000,32172757,66742138,"Thriller, Crime, Drama",9.426,Side Effects,6.5,1879
11,2013-02-08,ABCD (Any Body Can Dance),1900000,222098,10137234,"Thriller, Crime, Drama",9.426,Side Effects,6.5,1879
90,2013-02-08,Small Apartments,2000000,0,0,"Thriller, Crime, Drama",9.426,Side Effects,6.5,1879
68,2016-10-07,The Girl on the Train,45000000,75395035,174278214,"War, Drama, Thriller",10.735,The Siege of Jadotville,7.2,349
68,2016-10-07,The Girl on the Train,45000000,75395035,174278214,"Family, Comedy",8.479,Middle School: The Worst Years of My Life,7.0,190
68,2016-10-07,The Girl on the Train,45000000,75395035,174278214,Drama,8.152000000000001,The Birth of a Nation,6.5,328
